"Student_ID","School_ID","Sex","Race","English","DOB","Num_Siblings","Parent_Highest_ED","Fam_Income","Stan_Comp_Test_Q_B","Math_Q_B","Reading_Q_B","Class_Prep_B","Writing_Ability_B","Hours_HW_B","Hours_TV_B","Student_Job_B","Varsity_Baseball_B","JV_Baseball_B","JV_Softball_B","Varsity_Softball_B","JV_Basketball_B","Varsity_Basketball_B","JV_Football_B","Varsity_Football_B","JV_Soccer_B","Varsity_Soccer_B","JV_Other_B","Varsity_Other_B","JV_Individual_B","Varsity_Individual_B","Band_Chorus_B","Play_Musical_B","Student_Gov_B","Honor_Society_B","Yearbook_Newspaper_B","Service_Clubs_B","Hours_Spent_ExtraCiriculars_B","Num_Sports_B","Highest_Level_Sport_B","Future_Edu_Plans_B","Standardized_Test_F1","Int_Mural_F1","Int_Schol_F1","Grade_Level_F1","Math_Q_F1","Total_AP_F1","Total_GPA_F1","Senior_GPA_F1","Sophomore_GPA_F1","Band_Chorus_F1","Post_Secondary_College_F2","Highest_Ed_F2","Applied_College_F2","College_Type_F2","Highest_Ed_Expected_F2","Int_Mur_JV_F2","Int_Col_Varsity_F2","Post_Secondary_Adult_F3","High_School_F3","GED_F3","Credential_F3","Four_Year_F3"
253121,-5,2,5,0,198510,-4,1,6,1,1,1,-2.651,-1.847,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,6,-4,-4,-4,-4,-8,-5,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,-4,-4
253122,-5,1,7,1,198408,-4,4,9,2,3,2,0.743,-4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-8,1,1,-8,-8,-5,-5,-5,-5,1,1,5,1,4,5,1,1,1,0,0,0,-9
253123,-5,2,7,1,198505,1,8,8,1,1,1,-2.361,-1.579,2,3,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,-1,-4,-4,-4,-4,-8,-5,-5,-5,-5,-4,0,3,0,-3,3,-3,-3,0,0,0,-3,-3
253161,-5,-8,-8,-8,-8,-8,-8,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,1,3,2,-5,-5,-5,-5,2,0,3,1,-3,4,-3,-3,0,-8,0,-3,-3
253162,-5,-8,-8,-8,-8,-8,-8,11,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,2,3,3,-5,-5,-5,-5,2,-8,-8,-8,-8,-8,-8,-8,-4,-8,0,-4,-4
253201,-5,1,7,1,198605,2,3,9,4,3,4,1.034,0.515,30,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,12,2,2,6,3,3,3,3,3,-5,-5,-5,-5,3,1,6,1,1,8,2,1,1,0,0,1,0
253203,-5,1,7,1,198510,1,5,9,1,2,1,1.034,0.052,6,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,2,5,3,2,3,3,2,-5,-5,-5,-5,1,1,5,1,4,6,3,1,-4,0,0,-4,-4
253204,-5,1,7,1,198608,0,4,9,3,3,3,0.743,0.052,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1,3,2,-5,-5,-5,-5,1,1,4,1,9,4,1,1,1,0,0,-9,0
253205,-5,1,4,0,198603,-4,3,9,1,1,1,-2.361,-1.39,-9,4,-9,0,0,0,0,0,0,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,3,1,-5,-5,-5,-5,1,0,3,0,-3,6,-3,-3,0,-9,0,-3,-3
253206,-5,2,7,1,198511,2,2,5,3,3,3,0.284,1.001,-9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,1,1,3,2,-5,-5,-5,-5,1,0,3,1,-3,9,-3,-3,-4,1,0,-4,-4
253207,-5,1,5,1,198512,0,4,8,3,4,2,0.284,0.32,3,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,4,-8,-3,-3,-8,-8,-5,-5,-5,-5,-3,0,2,0,-3,7,-3,-3,1,1,1,0,0
253208,-5,1,6,1,198512,3,7,11,3,3,4,0.264,1.001,18,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,1,1,5,3,2,2,3,3,-5,-5,-5,-5,1,1,6,1,1,8,1,1,1,0,0,0,0
253209,-5,1,7,1,198607,2,6,10,1,2,1,0.743,-0.898,5,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,1,3,2,-5,-5,-5,-5,1,0,3,0,-3,6,-3,-3,0,0,0,-3,-3
253210,-5,1,7,1,198511,1,6,9,3,4,3,0.264,-0.703,12,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,5,3,1,1,3,3,-5,-5,-5,-5,2,1,6,1,1,9,1,1,1,1,0,1,0
253211,-5,2,7,1,198510,2,6,9,3,4,3,-0.673,0.052,10,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,4,2,7,3,1,2,3,3,-5,-5,-5,-5,3,1,6,1,1,6,1,1,1,1,0,0,0
253212,-5,2,7,1,198510,1,8,11,4,4,4,-0.195,1.001,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,3,1,2,3,4,-5,-5,-5,-5,1,1,6,1,1,8,2,1,1,0,0,1,0
253214,-5,2,7,1,198607,-4,1,9,1,1,1,-2.192,-0.405,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,1,1,3,1,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,-4,0,0,-4,-4
253215,-5,2,7,1,198509,-4,1,9,2,1,2,-0.505,-0.898,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-8,-8,-8,-8,-8,-5,-5,-5,-5,-8,0,1,0,-3,4,-3,-3,1,1,1,0,0
253216,-5,1,7,1,198602,1,5,4,2,3,1,-0.026,0.052,12,1,-9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,-8,-8,-8,-8,-8,-5,-5,-5,-5,-8,0,1,0,-3,2,-3,-3,0,-9,0,-3,-3
253217,-5,2,7,1,198601,1,8,12,2,2,2,-0.195,0.052,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,3,1,1,3,2,-5,-5,-5,-5,3,1,6,1,1,7,1,1,1,1,0,1,-9
253218,-5,-4,-4,-4,-4,-4,-4,11,3,3,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,3,1,1,3,4,-5,-5,-5,-5,3,1,6,1,1,8,2,1,1,-4,0,0,1
253219,-5,2,7,1,198602,3,4,10,2,2,2,1.034,-0.441,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0,0,4,3,1,1,3,2,-5,-5,-5,-5,2,1,6,1,1,6,1,1,1,0,0,0,0
253220,-5,2,7,1,198606,-4,6,10,1,1,1,-0.195,-1.087,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,5,-8,2,2,-8,-8,-5,-5,-5,-5,2,0,3,1,-3,4,-3,-3,1,0,0,0,0
253222,-5,1,5,1,198604,1,3,11,2,1,4,0.575,-0.898,98,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,5,-8,1,1,-8,-8,-5,-5,-5,-5,1,-8,-8,-8,-8,-8,-8,-8,-4,0,1,-4,-4
253223,-5,1,4,0,198512,2,5,6,2,2,2,-2.361,-0.143,3,5,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,15,5,3,6,3,1,3,3,2,-5,-5,-5,-5,1,1,6,1,1,9,1,1,1,0,0,0,0
253224,-5,2,7,1,198510,1,8,10,4,4,4,-0.195,1.001,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,5,3,1,1,3,4,-5,-5,-5,-5,1,1,6,1,1,7,2,1,1,0,0,1,1
253225,-5,1,7,1,198601,0,3,9,1,1,1,-2.192,-1.847,5,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,1,-4,-4,-4,-4,-8,-5,-5,-5,-5,-4,0,1,0,-3,2,-3,-3,-8,-9,0,-8,-8
253226,-5,2,7,1,198510,0,6,5,2,1,2,-0.195,-0.143,7,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3,4,1,1,3,1,-5,-5,-5,-5,1,0,3,0,-3,3,-3,-3,0,0,0,-3,-3
253227,-5,1,7,1,198508,1,6,11,3,3,3,-0.363,0.515,98,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,1,7,3,1,2,3,2,-5,-5,-5,-5,1,1,6,1,1,7,2,3,1,0,0,1,0
253261,-5,-8,-8,-8,-8,-8,-8,11,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,1,3,1,-5,-5,-5,-5,1,0,1,1,-3,9,-3,-3,0,-8,0,-3,-3
254101,-5,2,5,1,198601,-4,7,7,2,2,1,0.743,-0.435,5,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,2,2,6,3,1,2,3,2,-5,-5,-5,-5,1,1,6,1,1,7,3,3,1,0,0,1,0
254102,-5,1,2,0,198601,3,2,8,3,3,3,-0.195,-0.143,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,1,2,5,4,1,3,3,3,-5,-5,-5,-5,2,0,3,0,-3,6,-3,-3,0,1,0,-3,-3
254103,-5,2,6,1,198509,2,4,8,2,2,3,0.743,-0.898,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,3,3,3,-5,-5,-5,-5,1,0,3,0,-3,3,-3,-3,1,1,0,1,0
254104,-5,2,7,1,198607,2,2,9,2,2,2,0.264,0.539,98,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,4,4,1,1,3,1,-5,-5,-5,-5,1,0,3,0,-3,6,-3,-3,0,1,0,-3,-3
254105,-5,2,7,1,198604,1,6,10,2,1,2,1.034,-9,-9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,7,3,2,2,3,1,-5,-5,-5,-5,1,1,6,1,1,6,1,1,1,0,0,0,0
254106,-5,1,7,1,198601,1,6,11,3,3,3,-0.485,-1.361,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,19,2,2,5,3,2,2,3,3,-5,-5,-5,-5,1,1,5,1,4,6,2,3,1,0,0,0,0
254107,-5,2,7,1,198601,1,6,11,3,3,3,0.264,-9,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,2,5,4,1,2,3,3,-5,-5,-5,-5,2,0,3,0,-3,4,-3,-3,0,0,0,-3,-3
254108,-5,1,7,1,198511,1,8,12,4,3,4,0.264,1.001,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,3,3,-5,-5,-5,-5,1,1,6,1,1,7,1,1,1,0,0,0,0
254109,-5,1,7,1,198602,4,6,10,3,3,3,1.034,1.001,98,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,5,4,1,3,3,3,-5,-5,-5,-5,1,1,6,1,1,4,1,3,1,0,0,1,0
254110,-5,1,7,1,198509,0,5,7,2,2,2,0.284,0.812,26,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,5,4,1,2,3,2,-5,-5,-5,-5,1,0,3,0,-3,9,-3,-3,1,0,0,0,0
254111,-5,1,7,1,198509,0,3,8,3,2,3,0.264,-1.39,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,3,2,-5,-5,-5,-5,1,0,3,0,-3,3,-3,-3,0,1,0,-3,-3
254112,-5,1,6,1,198510,-9,5,5,3,4,3,1.034,0.32,16,3,0,0,0,0,0,0,1,-9,-9,0,0,0,0,0,1,0,0,0,0,0,1,12,2,2,7,-4,-4,-4,-4,-8,-5,-5,-5,-5,-4,1,6,1,1,6,1,3,1,0,0,1,0
254113,-5,2,7,1,198606,1,5,9,3,3,3,0.096,0.052,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,3,3,-5,-5,-5,-5,1,1,6,1,2,7,2,1,1,1,0,1,1
254114,-5,2,7,1,198512,1,7,10,3,3,3,-0.296,-4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,6,4,1,1,3,2,-5,-5,-5,-5,1,1,6,1,1,6,1,1,1,1,0,0,0
254116,-5,2,7,1,198512,2,5,10,2,2,3,-0.195,1.001,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,3,1,1,3,2,-5,-5,-5,-5,1,1,6,1,1,8,1,1,1,1,0,0,0
254201,-5,1,7,0,198503,-4,2,10,2,2,2,-9,-0.246,5,7,0,0,0,-9,-9,1,0,-9,-9,0,0,0,0,0,0,0,0,-9,0,0,-9,0,1,1,3,-8,-8,-8,-8,-8,-5,-5,-5,-5,-8,-4,-4,-4,-4,-4,-4,-4,-4,0,0,-4,-4
254202,-5,1,7,1,198603,1,3,9,4,4,4,0.264,0.247,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1,3,4,-5,-5,-5,-5,1,1,6,1,1,6,1,1,1,1,0,0,0
254203,-5,2,7,0,198606,3,2,3,2,2,1,-2.651,0.052,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,3,3,-5,-5,-5,-5,1,1,5,1,4,4,1,1,1,0,0,0,-9
254204,-5,1,4,0,198606,-4,2,7,2,2,2,-0.984,-1.847,1,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-8,-8,-8,-8,-8,-5,-5,-5,-5,-8,0,1,1,-3,4,-3,-3,1,-9,0,0,0
254205,-5,1,4,0,198501,2,4,8,2,2,1,0.555,-0.898,30,99,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,3,2,-5,-5,-5,-5,1,0,3,1,-3,7,-3,-3,-4,-9,0,-4,-4
254206,-5,2,7,1,198511,1,3,11,1,1,2,0.264,0.509,2,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,-4,-4,-4,-4,-8,-5,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,0,1,0,-3,-3
254207,-5,1,5,1,198407,3,2,10,2,1,2,-2.361,-0.502,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,1,1,-8,-8,-5,-5,-5,-5,1,0,3,0,-3,4,-3,-3,-4,0,0,-4,-4
254208,-5,2,3,1,198411,7,5,10,2,2,2,0.743,-0.898,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,2,2,-5,-5,-5,-5,1,-3,1,-3,-3,6,-3,-3,-4,0,0,-4,-4
254211,-5,2,6,0,198610,2,8,11,3,3,3,-9,1.762,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,2,0,0,5,-4,-4,-4,-4,-8,-5,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,-4,-4
254212,-5,2,5,0,198501,2,3,10,1,1,1,-0.775,-0.898,3,4,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-8,-8,-8,-8,-8,-5,-5,-5,-5,-8,0,1,0,-3,4,-3,-3,0,-9,0,-3,-3
254213,-5,1,2,0,198710,4,6,10,1,1,1,1.034,-0.898,2,6,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,3,1,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,-4,-9,0,-4,-4
254214,-5,2,7,1,198502,3,1,9,1,1,2,0.743,0.052,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,-8,-1,1,-8,-8,-5,-5,-5,-5,2,0,3,0,-3,3,-3,-3,0,0,0,-3,-3
254216,-5,2,6,1,198602,2,6,10,3,3,3,-9,0.247,11,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,1,5,-4,-4,-4,-4,-8,-5,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,-8,0,0,-8,-8
254218,-5,1,2,0,198502,-4,4,10,4,4,4,1.034,1.951,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-4,-4,-4,-4,-8,-5,-5,-5,-5,-4,0,3,1,-3,6,-3,-3,-4,0,0,-4,-4
254219,-5,2,5,0,198602,1,2,8,1,1,1,0.284,1.372,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,2,1,3,1,-5,-5,-5,-5,1,1,4,0,9,6,1,1,1,0,0,0,0
254220,-5,1,6,0,198503,2,6,10,4,4,3,1.034,-4,17,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,5,3,1,1,3,4,-5,-5,-5,-5,1,1,6,1,1,7,1,1,1,0,0,1,0
254221,-5,2,2,1,198605,-9,5,9,3,3,3,0.743,1.951,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,1,1,3,3,-5,-5,-5,-5,1,1,6,1,1,6,1,1,1,0,0,1,0
254222,-5,2,3,1,198609,-4,5,8,1,1,1,-2.651,-1.847,98,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,5,7,2,3,1,1,1,3,1,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,1,0,0,0,0
254224,-5,2,4,0,198607,4,1,6,3,2,3,-0.195,1.196,6,3,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,0,0,0,0,0,-9,1,2,6,4,1,1,3,2,-5,-5,-5,-5,2,-4,-4,-4,-4,-4,-4,-4,-4,0,0,-4,-4
254226,-5,2,4,0,198608,2,1,5,3,3,2,-1.423,-1.384,2,5,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,1,1,3,3,-5,-5,-5,-5,1,0,3,0,-3,7,-3,-3,0,-9,0,-3,-3
254227,-5,1,7,1,198508,-4,2,11,1,1,2,-0.215,-0.898,12,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,-4,-4,-4,-4,-8,-5,-5,-5,-5,-4,0,2,1,-3,2,-3,-3,0,0,1,-3,-3
254228,-5,1,7,1,198607,3,3,9,4,4,4,-0.296,1.196,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,1,2,3,4,-5,-5,-5,-5,1,1,6,1,1,6,1,1,1,1,0,0,-9
254229,-5,2,5,0,198503,3,2,9,2,1,2,1.034,-4,16,4,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-8,1,1,-8,-8,-5,-5,-5,-5,1,1,6,1,1,6,1,1,1,-9,0,0,-9
254232,-5,1,5,0,198507,1,1,6,1,1,1,0.264,-0.898,6,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-8,-3,-3,-8,-8,-5,-5,-5,-5,-3,-4,-4,-4,-4,-4,-4,-4,-4,0,1,-4,-4
255101,-5,2,5,1,198512,0,1,7,3,3,4,1.034,0.515,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4,1,2,6,3,1,1,3,3,-5,-5,-5,-5,1,1,6,1,1,8,1,1,1,1,0,1,0
255102,-5,2,7,1,198602,1,7,6,4,4,4,1.034,1.756,6,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,2,1,6,3,1,1,3,4,-5,-5,-5,-5,3,1,6,1,2,8,1,1,1,0,0,0,1
255103,-5,2,5,1,198607,-4,1,8,1,1,2,-2.361,-0.898,-9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,-1,-4,-4,-4,-4,-8,-5,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,1,1,0,0,0
255104,-5,2,4,1,198509,-4,3,9,2,3,2,0.264,1.001,27,2,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,-1,4,1,1,3,3,-5,-5,-5,-5,1,0,3,1,-3,6,-3,-3,1,-9,0,0,0
255105,-5,2,5,1,198602,2,2,10,4,3,4,1.034,0.052,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,1,3,3,-5,-5,-5,-5,1,1,6,1,1,6,1,1,1,0,0,1,0
255106,-5,2,5,1,198505,0,2,10,2,1,2,0.743,1.001,17,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-8,1,1,-8,-8,-5,-5,-5,-5,1,1,5,1,4,9,1,1,1,1,0,1,0
255108,-5,1,5,1,198410,2,2,7,1,1,2,-0.195,0.046,15,99,1,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,14,1,2,1,4,1,2,3,1,-5,-5,-5,-5,1,1,5,1,4,9,2,1,1,1,0,0,0
255109,-5,2,4,1,198602,0,2,10,2,3,2,-9,-0.892,9,-9,-9,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,-9,-9,5,1,1,1,3,1,-5,-5,-5,-5,1,0,3,0,-3,7,-3,-3,0,-9,0,-3,-3
255110,-5,1,5,1,198602,-4,7,13,2,1,2,-0.316,-4,8,99,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,-8,1,1,-8,-8,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,1,1,1,0,0
255111,-5,1,5,1,198509,-4,6,1,2,1,2,-0.006,-1.087,2,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,-8,-3,-3,-8,-8,-5,-5,-5,-5,-3,1,5,1,4,4,1,1,-4,1,1,-4,-4
255112,-5,1,5,1,198508,2,6,12,3,1,4,0.284,-0.062,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-8,-8,-8,-8,-8,-5,-5,-5,-5,-8,1,5,1,4,7,1,1,1,0,1,1,0
255113,-5,2,4,0,198605,-9,6,8,1,1,1,0.743,-1.463,6,3,0,-9,-9,-9,-9,-9,-9,-9,-9,1,0,-9,-9,-9,-9,0,0,0,0,0,0,7,1,1,5,4,1,1,3,1,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,-4,0,0,-4,-4
255115,-5,1,4,1,198606,0,6,12,3,3,3,-2.651,-4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,1,0,0,5,3,1,2,3,3,-5,-5,-5,-5,1,1,6,1,3,9,1,1,1,0,0,1,-9
255116,-5,2,7,1,198605,1,6,10,1,1,1,-0.195,-4,6,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1,1,7,3,1,1,3,2,-5,-5,-5,-5,2,1,6,1,1,8,1,1,1,0,0,0,0
255118,-5,2,4,1,198605,-4,2,10,3,3,3,1.034,1.951,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,3,1,-5,-5,-5,-5,2,-4,-4,-4,-4,-4,-4,-4,1,0,0,1,-9
255119,-5,1,7,1,198405,-4,8,11,1,1,2,-0.485,-4,17,8,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-8,1,1,-8,-8,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,1,-9,0,0,0
255120,-5,2,7,1,198506,1,7,12,2,1,2,0.743,1.001,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,3,1,1,3,1,-5,-5,-5,-5,1,1,6,1,4,8,1,1,1,1,0,1,0
255121,-5,1,7,1,198606,0,6,11,3,2,3,0.743,-0.898,10,99,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,2,2,3,1,2,3,2,-5,-5,-5,-5,1,1,5,1,4,6,1,1,1,1,0,0,0
255122,-5,1,7,1,198604,1,5,9,3,3,3,1.034,0.247,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3,1,1,3,3,-5,-5,-5,-5,1,1,6,1,2,6,1,1,-4,1,0,-4,-4
255123,-5,2,4,1,198603,0,5,9,1,1,1,0.743,-4,2,99,0,-9,-9,1,1,-9,-9,-9,-9,1,0,-9,-9,-9,-9,0,0,0,0,0,0,5,2,3,6,3,1,3,3,1,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,-4,0,0,-4,-4
255124,-5,1,4,1,198510,2,3,10,3,2,3,-0.673,0.052,9,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,2,5,3,2,3,3,2,-5,-5,-5,-5,1,1,5,1,6,7,3,1,1,0,0,1,0
255125,-5,2,5,1,198506,1,6,11,1,1,1,-0.006,-0.543,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,1,1,5,3,1,1,3,1,-5,-5,-5,-5,1,1,5,1,4,4,1,1,1,1,0,1,0
